Word,Difficulty
sidelights,0
sideline,1
sidelines,1
sidelong,1
sidereal,0
sides,0
sideshow,2
sideshows,0
sidestep,1
sidestepped,1
sidestepping,0
sidesteps,0
sideswipes,1
sidetrack,0
sidetracked,0
sidetracking,0
sidewards,1
sideways,2
sidewinders,0
siding,4
sidings,1
sidle,6
sidled,1
sidling,3
siege,0
sieges,0
sienna,0
sierra,1
siesta,0
siestas,1
sieve,1
sieved,1
sieves,1
sieving,1
sift,7
sifted,4
sifting,2
sifts,4
sigh,4
sighed,5
sighing,1
sighs,5
sight,3
sighted,2
sightedness,0
sighting,4
sightings,1
sightless,1
sightlessly,0
sights,2
sightseeing,0
sightseers,0
sigma,3
sigmoid,1
sign,5
signal,2
signalled,1
signaller,0
signallers,0
signalling,1
signally,1
signalman,1
signalmen,2
signals,1
signatories,0
signatory,1
signature,1
signatures,0
signboards,1
signed,3
signer,3
signet,2
significance,0
significances,0
significant,1
significantly,0
signification,0
significations,0
signified,2
signifier,0
signifies,1
signify,1
signifying,2
signing,1
signings,1
signor,4
signpost,1
signposted,0
signposting,1
signposts,1
signs,3
signwriter,1
silage,2
silence,2
silenced,2
silencer,1
silencers,0
silences,1
silencing,0
silent,2
silently,1
silhouette,1
silhouetted,0
silhouettes,0
silica,2
silicate,0
silicates,0
silicon,1
silicone,1
silicosis,1
silk,5
silken,3
silkier,3
silkiest,0
silkily,3
silkiness,0
silks,2
silkworm,1
silkworms,1
silky,4
sill,5
sillier,3
silliest,0
silliness,0
sills,2
silly,4
silo,2
silos,3
silt,6
silted,4
silting,2
silts,4
siltstone,1
silty,2
silver,6
silvered,3
silvering,2
silvers,1
silversmith,1
silversmiths,0
silverware,0
silvery,1
similar,2
similarities,0
similarity,1
similarly,1
simile,2
similes,2
similitude,1
simmer,8
simmered,4
simmering,2
simper,7
simpered,1
simpering,2
simpers,2
simple,4
simpler,3
simplest,0
simpleton,0
simpletons,0
simplex,3
simplexes,2
simplicities,0
simplicity,1
simplification,0
simplifications,0
simplified,1
simplifier,1
simplifies,0
simplify,2
simplifying,1
simplistic,1
simplistically,0
simply,6
simulacrum,1
simulate,0
simulated,1
simulates,0
simulating,1
simulation,1
simulations,1
simulator,1
simulators,1
simulcasts,1
simultaneity,0
simultaneous,0
simultaneously,0
sin,10
since,4
sincere,0
sincerely,0
sincerest,0
sincerity,0
sine,9
sinecure,2
sinecures,0
sinecurist,1
sines,1
sinew,2
sinews,1
sinewy,3
sinful,4
sinfully,1
sinfulness,0
sing,4
singable,0
singalong,1
singed,6
singeing,0
singer,5
singers,0
singes,3
singing,2
single,4
singled,4
singleness,0
singles,3
singlet,2
singleton,0
singletons,0
singlets,1
singling,3
singly,5
sings,3
singular,1
singularisation,0
singularities,0
singularity,1
singularization,0
singularly,1
singulars,1
sinister,0
sinisterly,0
sinistral,1
sink,7
sinkable,1
sinker,6
sinking,4
sinks,4
sinless,0
sinned,4
sinner,3
sinners,0
sinning,2
sins,1
sinuous,1
sinuously,1
sinus,5
sinuses,2
sinusitis,1
sinusoid,2
sinusoidal,1
sinusoidally,0
sip,9
siphon,4
siphoned,4
siphoning,1
siphons,1
sipped,6
sipping,3
sips,2
sir,9
sire,7
sired,2
siren,2
sirens,2
sires,2
sirloin,2
sirloins,2
sirs,3
sisal,1
sister,3
sisterhood,0
sisterly,0
sisters,0
sit,10
sitar,1
site,10
sited,1
sites,3
siting,2
sitings,2
sits,4
sitter,6
sitters,3
sitting,5
sittings,2
situate,1
situated,2
situating,1
situation,1
situational,1
situationally,0
situationist,0
situations,1
six,11
sixes,4
sixfold,1
sixpence,0
sixpences,0
sixpenny,0
sixteen,1
sixteenth,1
sixth,1
sixthly,2
sixties,4
sixtieth,3
sixty,2
sizable,0
size,11
sizeable,0
sized,2
sizes,5
sizing,5
sizzle,8
sizzled,5
sizzles,4
sizzling,4
skate,0
skateboard,1
skateboards,1
skated,0
skater,2
skaters,1
skates,2
skating,1
skein,3
skeletal,0
skeleton,0
skeletons,1
skerries,1
sketch,1
sketchbook,1
sketchbooks,2
sketched,1
sketches,1
sketchier,0
sketchiest,0
sketchily,2
sketching,1
sketchpad,2
sketchy,3
skew,2
skewed,0
skewer,1
skewered,0
skewers,0
skewness,1
skews,1
ski,4
skid,5
skidded,2
skidding,3
skids,4
skied,2
skier,3
skiers,2
skies,1
skiing,4
skilful,2
skilfully,3
skill,4
skilled,1
skillet,3
skills,5
skim,6
skimmed,7
skimmer,4
skimming,2
skimp,6
skimped,5
skimping,2
skimpy,7
skims,5
skin,7
skincare,1
skinflint,2
skinhead,1
skinheads,0
skinless,0
skinned,5
skinner,1
skinners,1
skinnier,0
skinniest,0
skinning,2
skinny,5
skins,6
skintight,2
skip,5
skipped,6
skipper,4
skippered,4
skippering,1
skippers,3
skipping,4
skips,3
skirl,4
skirmish,3
skirmishes,0
skirmishing,1
skirt,5
skirted,2
skirting,5
skirts,4
skis,1
skit,8
skits,3
skittish,2
skittishly,1
skittishness,0
skittle,1
skittles,3
skua,2
skuas,2
skulduggery,0
skulk,5
skulked,3
skulking,3
skulks,4
skull,6
skullcap,3
skullduggery,1
skulls,5
skunk,7
skunks,5
sky,7
skydive,4
skydived,2
skydiver,0
skydivers,3
skydives,3
skydiving,3
skylark,4
skylarks,2
skylight,1
skylights,3
skyline,3
skylines,1
skyscraper,1
skyscrapers,0
skyward,4
skywards,2
slab,3
slabs,5
slack,3
slacked,2
slacken,2
slackened,3
slackening,1
slackens,1
slacker,1
slackers,3
slackest,1
slacking,4
slackly,5
slackness,2
slacks,3
slag,4
slags,4
slain,2
slake,3
slalom,3
slam,5
slammed,3
slamming,4
slams,6
slander,2
slandered,1
slanderer,1
slanderers,1
slandering,1
slanderous,1
slanders,2
slang,2
slanging,2
slant,3
slanted,2
slanting,3
slants,4
slantwise,0
slap,2
slapdash,3
slapped,4
slapping,2
slaps,1
slapstick,2
slash,1
slashed,2
slasher,1
slashes,2
slashing,1
slat,2
slate,1
slated,1
slates,3
slating,2
slats,2
slatted,2
slaughter,1
slaughtered,0
slaughterer,0
slaughterhouse,1
slaughterhouses,1
slaughtering,0
slaughterings,0
slaughters,1
slave,5
slaved,3
slaver,4
slavered,2
slavering,1
slavers,2
slavery,2
slaves,6
slaving,5
slavish,2
slavishly,2
slay,6
slayer,3
slayers,3
slaying,6
slays,7
sleaze,1
sleazier,2
sleaziest,0
sleazy,2
sled,2
sledding,1
sledge,2
sledgehammer,1
sledgehammers,1
sledges,1
sledging,1
sleek,4
sleeker,1
sleekly,0
sleekness,2
sleep,2
sleeper,2
sleepers,0
sleepier,0
sleepiest,0
sleepily,1
sleepiness,0
sleeping,2
sleepless,1
sleeplessness,1
sleeps,1
sleepwalk,1
sleepwalker,0
sleepwalking,0
sleepwalks,0
sleepy,0
sleet,1
sleets,1
sleeve,2
sleeved,2
sleeveless,0
sleeves,1
sleigh,2
sleight,1
sleights,0
slender,1
slenderest,0
slenderly,0
slenderness,0
slept,0
sleuth,1
sleuths,2
slew,3
slewed,1
slewing,1
slice,4
sliced,4
slicer,2
slices,4
slicing,2
slick,4
slicked,5
slicker,2
slickest,0
slickly,3
slickness,1
slicks,5
slid,6
slide,5
slider,2
sliders,1
slides,2
sliding,3
slight,1
slighted,1
slighter,0
slightest,0
slighting,3
slightingly,1
slightly,2
slights,2
slily,4
slim,7
slime,6
slimes,5
slimier,2
slimiest,2
slimline,2
slimmed,8
slimmer,3
slimmers,3
slimmest,1
slimming,1
slimness,1
slims,5
slimy,6
sling,5
slinging,4
slings,6
slingshot,1
slink,5
slinking,4
slinky,4
slip,6
slippage,2
slipped,7
slipper,4
slipperiness,0
slippers,4
slippery,1
slipping,2
slips,4
slipshod,2
slipstream,0
slipway,3
slit,8
slither,0
slithered,0
slithering,1
slithers,1
slithery,0
slits,4
slitting,3
sliver,3
slivers,2
slob,4
slobber,3
slobbering,1
slobbery,1
slobs,4
slog,5
slogan,2
slogans,2
slogged,4
slogging,3
slogs,5
sloop,4
slop,6
slope,4
sloped,5
slopes,5
sloping,4
slopped,5
sloppier,1
sloppiest,0
sloppily,2
sloppiness,2
slopping,5
sloppy,5
slops,6
slosh,2
sloshed,4
sloshing,2
slot,3
sloth,2
slothful,3
sloths,2
slots,4
slotted,6
slotting,2
slouch,5
slouched,1
slouches,0
slouching,3
slough,6
sloughed,2
sloughing,2
slovenliness,0
slovenly,0
slow,4
slowcoaches,1
slowdown,4
slowed,3
slower,6
slowest,0
slowing,5
slowish,3
slowly,3
slowness,0
slows,7
sludge,1
sludgy,3
slug,7
sluggard,3
sluggards,3
slugged,5
slugging,3
sluggish,3
sluggishly,1
sluggishness,0
slugs,5
sluice,1
sluiced,4
sluices,2
sluicing,3
slum,4
slumber,3
slumbered,3
slumbering,2
slumbers,4
slumming,3
slump,6
slumped,3
slumping,3
slumps,4
slums,6
slung,5
slunk,6
slur,8
slurp,7
slurped,1
slurping,4
slurred,1
slurring,4
slurry,4
slurs,7
slush,3
slushier,0
slushiest,0
slushy,2
sly,8
slyly,6
slyness,1
smack,5
smacked,5
smacking,3
smacks,4
small,3
smaller,1
smallest,3
smallholder,1
smallholders,1
smallholding,2
smallholdings,1
smallish,3
smallness,2
smallpox,3
smalltalk,2
smart,4
smarted,1
smarten,1
smartened,1
smartening,1
smarter,0
smartest,0
smarting,2
smartly,4
smartness,1
smarts,5
smash,2
smashed,2
smasher,2
smashes,3
smashing,2
smattering,2
smatterings,1
smear,2
smeared,1
smearing,1
smears,2
smegma,1
smell,3
smellable,1
smelled,2
smellier,1
smelliest,0
smelling,2
smells,2
smelly,3
smelt,3
smelted,2
smelter,2
smelters,1
smelting,2
smidgeon,1
smile,4
smiled,5
smiler,3
smiles,4
smiling,2
smilingly,1
smirk,7
smirked,3
smirking,3
smirks,7
smite,6
smith,1
smithereens,0
smiths,1
smithy,2
smiting,4
smitten,3
smock,4
smocks,4
smog,7
smogs,7
smoke,6
smoked,3
smokeless,2
smoker,4
smokers,3
smokes,8
smokescreen,0
smokestack,1
smokestacks,2
smokier,2
smokiest,1
smokiness,2
smoking,6
smoky,7
smooth,2
smoothed,2
smoother,2
smoothest,1
smoothing,4
smoothly,3
smoothness,1
smooths,3
smote,2
smother,2
smothered,1
smothering,0
smothers,0
smoulder,2
smouldered,1
smouldering,1
smoulders,1
smudge,5
smudged,2
smudges,1
smudgier,2
smudgiest,2
smudging,2
smudgy,4
smug,3
smuggle,4
smuggled,3
smuggler,2
smugglers,1
smuggles,2
smuggling,1
smugly,3
smugness,2
smut,4
smuts,5
smutty,1
snack,3
snacks,5
snaffle,1
snag,7
snagged,3
snagging,1
snags,5
snail,2
snails,3
snake,4
snaked,5
snakes,5
snakeskin,1
snaking,2
snaky,4
snap,3
snapped,4
snapper,3
snappier,0
snappily,1
snapping,3
snappy,3
snaps,2
snapshot,2
snapshots,3
snare,6
snared,4
snares,3
snaring,3
snarl,3
snarled,1
snarling,2
snarls,4
snatch,2
snatched,2
snatcher,2
snatchers,1
snatches,2
snatching,2
sneak,2
sneaked,3
sneakers,2
sneakier,1
sneakiest,1
sneakily,0
sneaking,0
sneaks,2
sneaky,1
sneer,2
sneered,1
sneering,0
sneeringly,0
sneers,2
sneeze,2
sneezed,3
sneezes,2
sneezing,1
snick,5
snide,5
sniff,6
sniffed,4
sniffer,1
sniffers,1
sniffing,1
sniffle,3
sniffles,1
sniffling,2
sniffs,6
snigger,2
sniggered,2
sniggering,0
sniggers,2
snip,7
snipe,3
sniper,3
snipers,0
snipes,3
sniping,2
snipped,6
snippet,2
snippets,2
snipping,3
snips,5
snivel,2
snivelling,1
snob,6
snobbery,2
snobbish,1
snobbishly,1
snobbishness,0
snobs,6
snooker,5
snoop,5
snooper,4
snoopers,3
snooping,1
snooze,5
snoozed,7
snoozes,4
snoozing,2
snore,3
snored,3
snorers,1
snores,4
snoring,1
snorkel,2
snorkelling,1
snorkels,1
snort,3
snorted,1
snorting,2
snorts,3
snout,3
snouts,3
snow,5
snowball,2
snowballed,2
snowballing,1
snowballs,2
snowbound,3
snowdrift,3
snowdrifts,1
snowdrop,3
snowdrops,3
snowed,4
snowfall,3
snowfalls,3
snowfields,1
snowflake,2
snowflakes,1
snowier,0
snowiest,1
snowing,2
snowline,1
snowman,3
snowmen,2
snowplough,2
snowploughs,2
snows,7
snowstorm,3
snowstorms,2
snowy,4
snub,4
snubbed,5
snubbing,3
snubs,6
snuff,6
snuffed,5
snuffing,4
snuffle,5
snuffled,4
snuffles,3
snuffling,2
snuffs,5
snug,5
snugger,4
snuggle,5
snuggled,4
snuggles,3
snuggling,1
snugly,4
snugness,0
so,4
soak,7
soaked,6
soaking,4
soaks,7
soap,4
soapbox,2
soaped,2
soapier,0
soapiest,0
soaping,5
soaps,3
soapy,5
soar,8
soared,5
soaring,6
soaringly,1
soars,8
sob,9
sobbed,6
sobbing,7
sober,1
sobered,3
sobering,3
soberly,2
sobers,1
sobriety,0
sobriquet,0
sobs,2
soccer,5
sociability,1
sociable,0
sociably,1
social,2
socialisation,0
socialise,0
socialised,0
socialising,1
socialism,3
socialist,2
socialistic,1
socialists,1
socialite,0
socialization,0
socialize,1
socialized,1
socializing,1
socially,1
societal,1
societies,0
society,2
sociobiology,1
sociocultural,1
sociolinguistic,0
sociolinguistics,0
sociolinguists,0
sociological,1
sociologically,0
sociologist,1
sociologists,0
sociology,2
sock,6
socked,7
socket,4
sockets,3
socks,4
sod,10
soda,1
sodas,1
sodden,3
sodium,6
sodomise,1
sodomised,0
sodomising,2
sodomite,1
sodomites,0
sodomizing,2
sodomy,4
sods,3
sofa,2
sofas,2
soffit,2
soft,5
softball,3
soften,3
softened,1
softener,1
softeners,0
softening,1
softens,3
softer,4
softest,0
softly,3
softness,0
software,0
softwood,5
soggier,2
soggiest,1
soggy,3
soil,3
soiled,5
soiling,3
soils,5
soiree,2
sojourn,3
sojourned,0
sojourner,0
sojourners,0
sojourning,1
sojourns,3
solace,0
solar,2
solarium,3
sold,3
solder,5
soldered,1
soldering,2
solders,2
soldier,1
soldiered,0
soldiering,0
soldierly,0
soldiers,1
soldiery,0
sole,7
solecism,2
solecisms,0
solely,2
solemn,2
solemnities,1
solemnity,0
solemnly,2
solenoid,1
solenoidal,0
solenoids,0
soles,2
solicit,1
solicitation,0
solicitations,0
solicited,2
soliciting,1
solicitor,1
solicitors,1
solicitous,2
solicitously,0
solicits,3
solicitude,1
solid,5
solidarity,1
solidification,0
solidified,0
solidifies,0
solidify,3
solidifying,2
solidity,3
solidly,3
solidness,1
solids,3
solidus,3
soliloquies,0
soliloquy,3
soling,5
solipsism,3
solipsisms,1
solipsist,2
solipsistic,1
solipsists,2
solitaire,0
solitariness,0
solitary,2
solitude,1
solitudes,0
solo,2
soloing,2
soloist,2
soloists,1
solos,3
solstice,2
solstices,0
solubility,2
soluble,2
solute,3
solutes,4
solution,2
solutions,1
solvable,1
solve,1
solved,4
solvency,0
solvent,3
solvents,0
solver,4
solvers,3
solves,4
solving,5
somatic,2
sombre,3
sombrely,1
sombreness,1
sombrero,0
some,8
somebody,3
someday,2
somehow,3
someone,0
somersault,1
somersaulted,1
somersaulting,0
somersaults,1
something,1
sometime,2
sometimes,1
somewhat,2
somewhere,0
somnambulist,0
somnolence,0
somnolent,1
son,9
sonar,3
sonata,2
sonatas,2
song,4
songbird,2
songbirds,1
songbook,4
songs,5
songsters,0
songwriter,2
songwriters,1
songwriting,1
sonic,4
sonically,1
sonnet,2
sonnets,1
sonorities,0
sonority,2
sonorous,4
sonorously,2
sonorousness,1
sons,4
soon,2
sooner,8
soonest,0
soonish,2
soot,3
soothe,4
soothed,4
soothers,0
soothes,5
soothing,2
soothingly,2
soothsayer,0
soothsayers,0
soothsaying,1
sooty,2
sop,9
sophisticate,1
sophisticated,0
sophisticates,0
sophistication,0
sophistry,3
soporific,2
sopping,8
soppy,4
soprano,3
sopranos,2
sops,5
sorbet,1
sorbets,0
sorcerer,1
sorcerers,0
sorceress,1
sorcery,1
sordid,4
sordidly,1
sordidness,0
sore,8
sorely,1
soreness,1
sores,3
sorority,4
sorrel,2
sorrier,1
sorriest,2
sorrow,5
sorrowed,0
sorrowful,3
sorrowfully,2
sorrowing,2
sorrows,4
sorry,5
sort,6
sortable,3
sorted,5
sorter,5
sorters,1
sortie,1
sorties,0
sorting,4
sorts,6
sot,10
soubriquet,1
souffle,6
sought,3
souk,2
souks,3
soul,3
souled,5
soulful,3
soulfully,3
soulless,1
souls,4
sound,4
soundcheck,1
sounded,5
sounder,4
soundest,2
sounding,7
soundings,2
soundless,0
soundlessly,2
soundly,4
soundness,0
soundproof,2
soundproofed,1
soundproofing,0
sounds,4
soundtrack,2
soundtracks,2
soup,4
soups,5
sour,5
source,2
sourced,3
sourceless,1
sources,1
sourcing,2
soured,2
sourest,0
souring,3
sourly,4
sourness,1
sours,6
soused,8
south,2
southbound,2
southerly,1
southern,1
southerner,0
southerners,0
southernmost,1
southpaw,3
southward,2
southwards,2
souvenir,1
souvenirs,0
sovereign,0
sovereigns,1
sovereignty,0
sow,9
sowed,3
sower,2
sowing,6
sown,4
sows,6
soy,10
soya,3
soybean,1
soybeans,0
spa,4
space,2
spacecraft,1
spaced,1
spaceflight,2
spaceman,0
spacemen,2
spacer,3
spacers,3
spaces,4
spaceship,0
spaceships,1
spacesuit,0
spacesuits,1
spacial,2
spacing,3
spacings,2
spacious,2
spaciously,1
spaciousness,0
spade,4
spades,2
spadework,1
spaghetti,0
span,2
spandrels,0
spangle,1
spangled,3
spangles,2
spaniel,2
spaniels,1
spank,4
spanked,3
spanker,3
spanking,4
spankings,2
spanks,4
spanned,4
spanner,3
spanners,3
spanning,2
spans,1
spar,3
spare,5
spared,2
spares,4
sparing,6
sparingly,2
spark,6
sparked,3
sparking,2
sparkle,0
sparkled,1
sparkler,1
sparklers,0
sparkles,3
sparkling,2
sparklingly,2
sparkly,4
sparks,5
sparred,1
sparring,2
sparrow,3
sparrowhawk,2
sparrows,3
spars,2
sparse,1
sparsely,0
sparseness,0
sparser,0
sparsest,0
sparsity,2
spasm,2
spasmodic,1
spasmodically,0
spasms,2
spastic,2
spastics,2
spat,3
spate,2
spatial,3
spatially,1
spats,3
spatter,4
spattered,2
spattering,3
spatters,2
spatula,2
spawn,5
spawned,3
spawning,2
spawns,4
spayed,3
speak,3
speakable,1
speaker,2
speakers,1
speaking,4
speaks,3
spear,3
speared,2
spearhead,0
spearheaded,0
spearheading,0
spearheads,0
spearing,2
spears,3
special,2
specialisation,0
specialisations,0
specialise,0
specialised,1
specialises,1
specialising,0
specialism,0
specialisms,0
specialist,1
specialists,1
specialities,0
speciality,1
specialization,0
specializations,0
specialize,0
specialized,1
specializes,1
specializing,0
specially,2
specialness,1
specials,0
speciation,0
species,2
specifiable,0
specifiably,0
specific,0
specifically,0
specification,0
specifications,0
specificities,0
specificity,0
specificness,0
specifics,1
specified,2
specifier,0
specifiers,0
specifies,1
specify,3
specifying,0
specimen,2
specimens,0
specious,1
speck,3
speckle,3
speckled,1
speckles,1
specks,4
spectacle,1
spectacles,2
spectacular,1
spectacularly,1
spectaculars,2
spectator,0
spectators,1
spectra,0
spectral,2
spectre,0
spectres,0
spectrogram,1
spectrograph,1
spectrometer,1
spectrometers,1
spectrometric,1
spectrometry,1
spectrophotometer,1
spectrophotometers,1
spectrophotometry,1
spectroscope,1
spectroscopes,1
spectroscopic,1
spectroscopically,0
spectroscopy,1
spectrum,1
specular,1
speculate,1
speculated,2
speculates,2
speculating,1
speculation,1
speculations,0
speculative,0
speculatively,0
speculator,1
speculators,1
speculum,2
sped,3
speech,0
speeches,1
speechifying,0
speechless,0
speechlessly,1
speed,1
speedboat,0
speedboats,0
speeded,1
speedier,0
speediest,0
speedily,1
speeding,2
speedometer,0
speedometers,1
speeds,1
speedway,1
speedwell,0
speedy,1
spell,4
spellable,2
spellbinder,0
spellbinding,0
spellbound,1
spelled,3
speller,1
spellers,3
spelling,3
spellings,1
spells,3
spelt,0
spend,4
spender,3
spenders,2
spending,2
spends,3
spendthrift,0
spent,1
sperm,5
spermatozoa,1
spermicidal,0
spermicide,0
spermicides,0
sperms,5
spew,4
spewed,2
spewing,2
spews,2
sphagnum,3
sphere,2
spheres,1
spherical,0
spherically,0
spheroid,1
spheroidal,0
sphincter,0
sphincters,0
sphinx,6
sphygmomanometer,1
spice,3
spiced,2
spices,3
spicily,4
spicing,3
spicy,7
spider,2
spiders,0
spidery,1
spied,3
spies,2
spigot,2
spike,4
spiked,3
spikes,4
spikier,1
spikiest,1
spiking,4
spiky,6
spill,5
spillage,2
spillages,1
spilled,2
spiller,2
spilling,2
spills,6
spilt,5
spin,4
spinach,3
spinal,2
spindle,3
spindles,1
spindly,5
spindrift,1
spine,5
spineless,2
spines,5
spinet,2
spinnaker,0
spinner,2
spinners,2
spinney,2
spinning,3
spins,2
spinster,0
spinsterhood,1
spinsters,0
spiny,7
spiral,3
spiralled,0
spiralling,1
spirally,1
spirals,1
spire,3
spires,4
spirit,1
spirited,0
spiritedly,0
spiritless,0
spirits,3
spiritual,1
spiritualised,0
spiritualism,0
spiritualist,0
spiritualists,0
spirituality,0
spiritualized,0
spiritually,1
spirituals,1
spit,5
spite,6
spiteful,2
spitefully,0
spitfire,1
spitfires,0
spits,3
spitting,3
spittle,2
spittoon,2
spittoons,1
splash,1
splashdown,2
splashed,1
splashes,0
splashing,2
splashy,2
splat,2
splatter,2
splattered,1
splattering,0
splayed,3
splaying,3
spleen,1
spleens,1
splendid,1
splendidly,0
splendour,1
splendours,1
splenetic,0
splice,1
spliced,2
splicer,0
splices,2
splicing,3
spline,2
splines,3
splint,1
splinted,2
splinter,0
splintered,0
splintering,0
splinters,0
splints,4
split,3
splits,2
splittable,0
splitter,0
splitters,0
splitting,2
splittings,1
splodge,3
splodges,1
splotches,1
splutter,1
spluttered,2
spluttering,1
splutters,1
spoil,6
spoilage,2
spoiled,3
spoiler,0
spoilers,1
spoiling,3
spoils,5
spoilsport,2
spoilt,1
spoke,3
spoken,4
spokes,4
spokeshave,3
spokeshaves,0
spokesman,2
spokesmen,1
spokespeople,1
spokesperson,1
spokespersons,1
spokeswoman,0
spokeswomen,0
sponge,5
sponged,4
sponges,4
spongier,0
spongiest,0
sponginess,1
sponging,4
spongy,5
sponsor,3
sponsored,1
sponsoring,1
sponsors,3
sponsorship,2
sponsorships,0
spontaneity,0
spontaneous,0
spontaneously,1
spoof,3
spoofs,3
spooked,4
spooking,2
spool,4
spooled,5
spooling,3
spools,4
spoon,5
spooned,4
spoonful,3
spoonfuls,3
spooning,1
spoons,5
spoor,6
sporadic,1
sporadically,1
spore,4
spores,5
sporran,2
sporrans,2
sport,4
sported,2
sporting,4
sportingly,2
sportive,2
sports,4
sportsman,2
sportsmanship,0
sportsmen,1
sportswear,0
sporty,3
spot,4
spotless,1
spotlessly,2
spotlessness,1
spotlight,1
spotlighting,0
spotlights,1
spotlit,2
spots,5
spotted,3
spotter,3
spotters,2
spottier,1
spottiest,0
spotting,3
spotty,2
spouse,4
spouses,3
spout,4
spouted,4
spouting,4
spouts,4
sprain,2
sprained,2
spraining,1
sprains,2
sprang,2
sprat,3
sprats,3
sprawl,4
sprawled,3
sprawling,3
sprawls,4
spray,2
sprayed,2
sprayer,1
sprayers,0
spraying,2
sprays,2
spread,1
spreadeagled,1
spreaders,1
spreading,1
spreads,1
spreadsheet,0
spreadsheets,1
spree,0
sprig,5
sprightlier,0
sprightliest,0
sprightliness,0
sprightly,2
sprigs,5
spring,5
springboard,1
springboards,1
springbok,2
springboks,2
springer,1
springier,0
springiest,1
springing,1
springs,2
springtime,1
springy,2
sprinkle,1
sprinkled,2
sprinkler,1
sprinklers,2
sprinkles,2
sprinkling,2
sprint,2
sprinted,0
sprinter,0
sprinters,0
sprinting,2
sprints,3
sprite,2
sprites,0
sprocket,2
sprockets,0
sprout,2
sprouted,1
sprouting,2
sprouts,4
spruce,3
spruced,1
sprucing,3
sprung,6
spry,5
spud,7
spume,6
spun,5
spur,8
spurious,3
spuriously,3
spurn,6
spurned,5
spurning,3
spurns,5
spurred,2
spurring,6
spurs,8
spurt,5
spurted,3
spurting,4
spurts,5
sputnik,3
sputter,4
sputtered,3
sputtering,3
sputum,1
spy,9
spyglass,4
spyhole,3
spying,4
squabble,2
squabbled,1
squabbles,2
squabbling,2
squad,3
squadron,2
squadrons,2
squads,3
squalid,2
squall,4
squalling,3
squalls,4
squally,3
squalor,2
squander,1
squandered,0
squandering,0
squanders,1
square,1
squared,0
squarely,0
squareness,0
squarer,0
squares,0
squaring,2
squarish,2
squash,2
squashed,2
squashes,1
squashier,0
squashiest,0
squashing,3
squashy,3
squat,3
squats,4
squatted,2
squatter,2
squatters,2
squatting,4
squaw,4
squawk,3
squawked,3
squawking,2
squawks,3
squeak,1
squeaked,1
squeakier,1
squeakiest,0
squeaking,1
squeaks,1
squeaky,1
squeal,2
squealed,2
squealing,2
squeals,2
squeamish,1
squeamishly,0
squeamishness,0
squeegee,0
squeeze,0
squeezed,1
squeezer,1
squeezes,1
squeezing,1
squeezy,1
squelch,3
squelched,1
squelching,1
squelchy,2
squib,4
squibs,6
squid,5
squids,7
squiggle,2
squiggles,2
squint,3
squinted,2
squinting,2
squints,3
squire,2
squirearchy,1
squires,1
squirm,4
squirmed,0
squirming,3
squirms,2
squirrel,0
squirrelled,0
squirrels,0
squirt,2
squirted,1
squirting,3
squirts,3
stab,1
stabbed,3
stabbing,3
stabbings,1
stabilisation,0
stabilise,0
stabilised,0
stabiliser,1
stabilisers,0
stabilises,0
stabilising,1
stability,2
stabilizability,0
stabilization,0
stabilize,0
stabilized,0
stabilizer,1
stabilizers,0
stabilizes,0
stabilizing,1
stable,0
stabled,2
stablemate,0
stabler,2
stables,3
stabling,1
stably,5
stabs,2
staccato,3
stack,1
stacked,4
stacker,3
stacking,4
stacks,3
stadia,3
stadium,4
stadiums,2
staff,4
staffed,5
staffing,5
staffroom,2
staffs,4
stag,2
stage,0
stagecoach,1
stagecoaches,1
staged,0
stagehands,2
stages,2
stagey,3
stagflation,1
stagger,4
staggered,0
staggering,0
staggeringly,0
staggers,2
staging,3
stagings,1
stagnancy,2
stagnant,3
stagnate,0
stagnated,1
stagnates,0
stagnating,1
stagnation,1
stags,3
staid,2
staidness,0
stain,3
stained,6
stainer,1
staining,1
stainless,0
stains,2
stair,4
staircase,0
staircases,0
stairhead,0
stairs,5
stairway,2
stairways,1
stairwell,0
stairwells,0
stake,1
staked,1
stakeholder,0
stakeholders,1
stakes,3
staking,1
stalactite,0
stalactites,0
stalagmite,0
stalagmites,0
stale,2
stalemate,1
stalemated,0
stalemates,1
staleness,0
stalk,2
stalked,2
stalker,2
stalkers,0
stalking,1
stalks,1
stall,5
stalled,2
stallholders,2
stalling,1
stallion,1
stallions,1
stalls,1
stalwart,2
stalwarts,3
stamen,3
stamens,1
stamina,2
stammer,2
stammered,1
stammering,0
stammers,1
stamp,6
stamped,2
stampede,2
stampeded,1
stampeding,1
stamper,2
stampers,1
stamping,6
stampings,3
stamps,6
stance,3
stances,3
stanchion,1
stanchions,1
stand,3
standard,2
standardisation,0
standardisations,0
standardise,0
standardised,0
standardises,0
standardising,0
standardization,0
standardizations,0
standardize,0
standardized,0
standardizes,0
standardizing,0
standards,2
standby,4
standing,2
standings,1
standpoint,1
standpoints,1
stands,2
standstill,1
stank,3
stanza,4
stanzas,2
stapes,4
staphylococcus,2
staple,2
stapled,3
stapler,2
staplers,0
staples,4
stapling,2
star,3
starboard,3
starch,2
starched,0
starches,2
starchier,0
starchiest,0
starchy,3
stardom,3
stardust,3
stare,3
stared,2
stares,5
starfish,2
stargaze,0
stargazer,0
stargazers,0
stargazing,1
staring,2
stark,4
starker,0
starkest,1
starkly,4
starkness,1
starless,1
